date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:23:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jun%202026%2013:23:04%20GMT	https://globalcollege.ac.ke/?p=505	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/index9b9e.html	(from https://globalcollege.ac.ke/college-courses-at-gttc)
16:23:06	58634/58634	---M--	200	added ('OK')	image/webp	date:Wed,%2006%20Aug%202025%2018:27:49%20GMT	https://globalcollege.ac.ke/wp-content/uploads/2025/08/School-of-hairdressing.webp	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-content/uploads/2025/08/School-of-hairdressing.webp	(from https://globalcollege.ac.ke/college-courses-at-gttc)
16:23:06	74128/74128	---M--	200	added ('OK')	image/webp	date:Wed,%2006%20Aug%202025%2018:20:32%20GMT	https://globalcollege.ac.ke/wp-content/uploads/2025/08/school-of-hospitality.webp	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-content/uploads/2025/08/school-of-hospitality.webp	(from https://globalcollege.ac.ke/college-courses-at-gttc)
16:23:06	55734/55734	---M--	200	added ('OK')	image/webp	date:Wed,%2006%20Aug%202025%2018:10:04%20GMT	https://globalcollege.ac.ke/wp-content/uploads/2025/08/School-of-ICT.webp	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-content/uploads/2025/08/School-of-ICT.webp	(from https://globalcollege.ac.ke/college-courses-at-gttc)
16:23:06	79224/79224	---M--	200	added ('OK')	image/webp	date:Wed,%2006%20Aug%202025%2018:29:46%20GMT	https://globalcollege.ac.ke/wp-content/uploads/2025/08/school-of-electronics.webp	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-content/uploads/2025/08/school-of-electronics.webp	(from https://globalcollege.ac.ke/college-courses-at-gttc)
16:23:07	82550/82550	---M--	200	added ('OK')	image/webp	date:Wed,%2006%20Aug%202025%2018:48:32%20GMT	https://globalcollege.ac.ke/wp-content/uploads/2025/08/happy-teenager-learning-1024x682.webp	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-content/uploads/2025/08/happy-teenager-learning-1024x682.webp	(from https://globalcollege.ac.ke/college-courses-at-gttc)
16:23:07	44666/44666	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2020%20Sep%202025%2012:49:28%20GMT	https://globalcollege.ac.ke/wp-content/plugins/events-addon-for-elementor/elementor/js/naevents-elementor.js?ver=181264375	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-content/plugins/events-addon-for-elementor/elementor/js/naevents-elementorc1ae.js	(from https://globalcollege.ac.ke/college-courses-at-gttc)
16:23:07	2263/2263	---M-Z	200	added ('OK')	application/json	date:Tue,%2023%20Jun%202026%2013:23:06%20GMT	https://globalcollege.ac.ke/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fglobalcollege.ac.ke%2Ftechnology-courses-in-nairobi-at-global-college	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-json/oembed/1.0/embeddc91.json	(from https://globalcollege.ac.ke/technology-courses-in-nairobi-at-global-college)
16:23:08	2669/2669	---M-Z	200	added ('OK')	text/xml	date:Tue,%2023%20Jun%202026%2013:23:07%20GMT	https://globalcollege.ac.ke/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fglobalcollege.ac.ke%2Ftechnology-courses-in-nairobi-at-global-college&format=xml	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-json/oembed/1.0/embede7f9	(from https://globalcollege.ac.ke/technology-courses-in-nairobi-at-global-college)
16:23:08	131189/131189	---M-Z	200	added ('OK')	text/css	date:Thu,%2021%20May%202026%2007:45:57%20GMT	https://globalcollege.ac.ke/wp-includes/css/dist/block-library/style.min.css?ver=7.0	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-includes/css/dist/block-library/style.min8717.css	(from https://globalcollege.ac.ke/technology-courses-in-nairobi-at-global-college)
16:23:08	47791/47791	---M-Z	200	added ('OK')	text/css	date:Tue,%2023%20Jun%202026%2012:12:36%20GMT	https://globalcollege.ac.ke/wp-content/uploads/elementor/css/post-567.css?ver=1782216756	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-content/uploads/elementor/css/post-567c137.css	(from https://globalcollege.ac.ke/technology-courses-in-nairobi-at-global-college)
16:23:09	51708/51708	---MCZ	200	added ('OK')	application/json	date:Tue,%2023%20Jun%202026%2013:23:08%20GMT	https://globalcollege.ac.ke/wp-json/wp/v2/pages/567	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-json/wp/v2/pages/567.json	(from https://globalcollege.ac.ke/technology-courses-in-nairobi-at-global-college)
16:23:09	44666/44666	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2020%20Sep%202025%2012:49:28%20GMT	https://globalcollege.ac.ke/wp-content/plugins/events-addon-for-elementor/elementor/js/naevents-elementor.js?ver=1937269230	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-content/plugins/events-addon-for-elementor/elementor/js/naevents-elementorb506.js	(from https://globalcollege.ac.ke/technology-courses-in-nairobi-at-global-college)
16:23:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jun%202026%2013:23:08%20GMT	https://globalcollege.ac.ke/?p=567	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/index246f.html	(from https://globalcollege.ac.ke/technology-courses-in-nairobi-at-global-college)
16:23:09	2304/2304	---M-Z	200	added ('OK')	application/json	date:Tue,%2023%20Jun%202026%2013:23:08%20GMT	https://globalcollege.ac.ke/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fglobalcollege.ac.ke%2Felectrical-engineering-courses-in-kenya	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-json/oembed/1.0/embed116c.json	(from https://globalcollege.ac.ke/electrical-engineering-courses-in-kenya)
16:23:10	2710/2710	---M-Z	200	added ('OK')	text/xml	date:Tue,%2023%20Jun%202026%2013:23:09%20GMT	https://globalcollege.ac.ke/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fglobalcollege.ac.ke%2Felectrical-engineering-courses-in-kenya&format=xml	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-json/oembed/1.0/embed0a86	(from https://globalcollege.ac.ke/electrical-engineering-courses-in-kenya)
16:23:10	46523/46523	---M-Z	200	added ('OK')	text/css	date:Tue,%2023%20Jun%202026%2004:23:06%20GMT	https://globalcollege.ac.ke/wp-content/uploads/elementor/css/post-565.css?ver=1782188586	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-content/uploads/elementor/css/post-565cbf6.css	(from https://globalcollege.ac.ke/electrical-engineering-courses-in-kenya)
16:23:10	88749/88749	---MCZ	200	added ('OK')	application/json	date:Tue,%2023%20Jun%202026%2013:23:09%20GMT	https://globalcollege.ac.ke/wp-json/wp/v2/pages/565	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-json/wp/v2/pages/565.json	(from https://globalcollege.ac.ke/electrical-engineering-courses-in-kenya)
16:23:11	44666/44666	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2020%20Sep%202025%2012:49:28%20GMT	https://globalcollege.ac.ke/wp-content/plugins/events-addon-for-elementor/elementor/js/naevents-elementor.js?ver=94532574	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-content/plugins/events-addon-for-elementor/elementor/js/naevents-elementora435.js	(from https://globalcollege.ac.ke/electrical-engineering-courses-in-kenya)
16:23:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jun%202026%2013:23:10%20GMT	https://globalcollege.ac.ke/?p=565	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/indexcfab.html	(from https://globalcollege.ac.ke/electrical-engineering-courses-in-kenya)
16:23:11	2267/2267	---M-Z	200	added ('OK')	application/json	date:Tue,%2023%20Jun%202026%2013:23:10%20GMT	https://globalcollege.ac.ke/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fglobalcollege.ac.ke%2Fhospitality-courses-in-kenya-in-kenya	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-json/oembed/1.0/embed9a59.json	(from https://globalcollege.ac.ke/hospitality-courses-in-kenya-in-kenya)
16:23:12	2673/2673	---M-Z	200	added ('OK')	text/xml	date:Tue,%2023%20Jun%202026%2013:23:11%20GMT	https://globalcollege.ac.ke/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fglobalcollege.ac.ke%2Fhospitality-courses-in-kenya-in-kenya&format=xml	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-json/oembed/1.0/embed2d8c	(from https://globalcollege.ac.ke/hospitality-courses-in-kenya-in-kenya)
16:23:12	46326/46326	---M-Z	200	added ('OK')	text/css	date:Mon,%2022%20Jun%202026%2023:23:50%20GMT	https://globalcollege.ac.ke/wp-content/uploads/elementor/css/post-563.css?ver=1782170630	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-content/uploads/elementor/css/post-563f553.css	(from https://globalcollege.ac.ke/hospitality-courses-in-kenya-in-kenya)
16:23:12	50294/50294	---MCZ	200	added ('OK')	application/json	date:Tue,%2023%20Jun%202026%2013:23:11%20GMT	https://globalcollege.ac.ke/wp-json/wp/v2/pages/563	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-json/wp/v2/pages/563.json	(from https://globalcollege.ac.ke/hospitality-courses-in-kenya-in-kenya)
16:23:13	44666/44666	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2020%20Sep%202025%2012:49:28%20GMT	https://globalcollege.ac.ke/wp-content/plugins/events-addon-for-elementor/elementor/js/naevents-elementor.js?ver=1761194785	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-content/plugins/events-addon-for-elementor/elementor/js/naevents-elementorcf9b.js	(from https://globalcollege.ac.ke/hospitality-courses-in-kenya-in-kenya)
16:23:13	2435/2435	---M-Z	200	added ('OK')	application/json	date:Tue,%2023%20Jun%202026%2013:23:12%20GMT	https://globalcollege.ac.ke/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fglobalcollege.ac.ke%2Fhairdressing-and-beauty-therapy-courses	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-json/oembed/1.0/embed3601.json	(from https://globalcollege.ac.ke/hairdressing-and-beauty-therapy-courses)
16:23:13	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jun%202026%2013:23:12%20GMT	https://globalcollege.ac.ke/?p=563	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/index03c9.html	(from https://globalcollege.ac.ke/hospitality-courses-in-kenya-in-kenya)
16:23:13	2879/2879	---M-Z	200	added ('OK')	text/xml	date:Tue,%2023%20Jun%202026%2013:23:12%20GMT	https://globalcollege.ac.ke/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fglobalcollege.ac.ke%2Fhairdressing-and-beauty-therapy-courses&format=xml	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-json/oembed/1.0/embed4a10	(from https://globalcollege.ac.ke/hairdressing-and-beauty-therapy-courses)
16:23:13	46341/46341	---M-Z	200	added ('OK')	text/css	date:Tue,%2023%20Jun%202026%2004:02:58%20GMT	https://globalcollege.ac.ke/wp-content/uploads/elementor/css/post-561.css?ver=1782187378	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-content/uploads/elementor/css/post-561367c.css	(from https://globalcollege.ac.ke/hairdressing-and-beauty-therapy-courses)
16:23:14	51569/51569	---MCZ	200	added ('OK')	application/json	date:Tue,%2023%20Jun%202026%2013:23:13%20GMT	https://globalcollege.ac.ke/wp-json/wp/v2/pages/561	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-json/wp/v2/pages/561.json	(from https://globalcollege.ac.ke/hairdressing-and-beauty-therapy-courses)
16:23:14	44666/44666	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2020%20Sep%202025%2012:49:28%20GMT	https://globalcollege.ac.ke/wp-content/plugins/events-addon-for-elementor/elementor/js/naevents-elementor.js?ver=692110240	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-content/plugins/events-addon-for-elementor/elementor/js/naevents-elementoracc0.js	(from https://globalcollege.ac.ke/hairdressing-and-beauty-therapy-courses)
16:23:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jun%202026%2013:23:13%20GMT	https://globalcollege.ac.ke/?p=561	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/index4e57.html	(from https://globalcollege.ac.ke/hairdressing-and-beauty-therapy-courses)
16:23:15	2474/2474	---M-Z	200	added ('OK')	application/json	date:Tue,%2023%20Jun%202026%2013:23:14%20GMT	https://globalcollege.ac.ke/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fglobalcollege.ac.ke%2Flearn-english-programmes-tuition-fees	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-json/oembed/1.0/embed4be4.json	(from https://globalcollege.ac.ke/learn-english-programmes-tuition-fees)
16:23:15	2918/2918	---M-Z	200	added ('OK')	text/xml	date:Tue,%2023%20Jun%202026%2013:23:14%20GMT	https://globalcollege.ac.ke/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fglobalcollege.ac.ke%2Flearn-english-programmes-tuition-fees&format=xml	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-json/oembed/1.0/embed02b2	(from https://globalcollege.ac.ke/learn-english-programmes-tuition-fees)
16:23:15	45868/45868	---M-Z	200	added ('OK')	text/css	date:Tue,%2023%20Jun%202026%2003:19:02%20GMT	https://globalcollege.ac.ke/wp-content/uploads/elementor/css/post-559.css?ver=1782184742	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-content/uploads/elementor/css/post-55994fb.css	(from https://globalcollege.ac.ke/learn-english-programmes-tuition-fees)
16:23:16	52266/52266	---MCZ	200	added ('OK')	application/json	date:Tue,%2023%20Jun%202026%2013:23:15%20GMT	https://globalcollege.ac.ke/wp-json/wp/v2/pages/559	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-json/wp/v2/pages/559.json	(from https://globalcollege.ac.ke/learn-english-programmes-tuition-fees)
16:23:16	44666/44666	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2020%20Sep%202025%2012:49:28%20GMT	https://globalcollege.ac.ke/wp-content/plugins/events-addon-for-elementor/elementor/js/naevents-elementor.js?ver=1690482932	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-content/plugins/events-addon-for-elementor/elementor/js/naevents-elementor0b4a.js	(from https://globalcollege.ac.ke/learn-english-programmes-tuition-fees)
16:23:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jun%202026%2013:23:15%20GMT	https://globalcollege.ac.ke/?p=559	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/index45ff.html	(from https://globalcollege.ac.ke/learn-english-programmes-tuition-fees)
16:23:17	2427/2427	---M-Z	200	added ('OK')	application/json	date:Tue,%2023%20Jun%202026%2013:23:16%20GMT	https://globalcollege.ac.ke/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fglobalcollege.ac.ke%2Fbusiness-courses-in-kenya-at-global-college	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-json/oembed/1.0/embed4ec2.json	(from https://globalcollege.ac.ke/business-courses-in-kenya-at-global-college)
16:23:17	2871/2871	---M-Z	200	added ('OK')	text/xml	date:Tue,%2023%20Jun%202026%2013:23:16%20GMT	https://globalcollege.ac.ke/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fglobalcollege.ac.ke%2Fbusiness-courses-in-kenya-at-global-college&format=xml	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-json/oembed/1.0/embedbdc7	(from https://globalcollege.ac.ke/business-courses-in-kenya-at-global-college)
16:23:17	45869/45869	---M-Z	200	added ('OK')	text/css	date:Tue,%2023%20Jun%202026%2005:44:32%20GMT	https://globalcollege.ac.ke/wp-content/uploads/elementor/css/post-553.css?ver=1782193472	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-content/uploads/elementor/css/post-553fa9b.css	(from https://globalcollege.ac.ke/business-courses-in-kenya-at-global-college)
16:23:18	52097/52097	---MCZ	200	added ('OK')	application/json	date:Tue,%2023%20Jun%202026%2013:23:17%20GMT	https://globalcollege.ac.ke/wp-json/wp/v2/pages/553	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-json/wp/v2/pages/553.json	(from https://globalcollege.ac.ke/business-courses-in-kenya-at-global-college)
16:23:18	44666/44666	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2020%20Sep%202025%2012:49:28%20GMT	https://globalcollege.ac.ke/wp-content/plugins/events-addon-for-elementor/elementor/js/naevents-elementor.js?ver=672795552	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-content/plugins/events-addon-for-elementor/elementor/js/naevents-elementoraa4f.js	(from https://globalcollege.ac.ke/business-courses-in-kenya-at-global-college)
16:23:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jun%202026%2013:23:17%20GMT	https://globalcollege.ac.ke/?p=553	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/indexa7b7.html	(from https://globalcollege.ac.ke/business-courses-in-kenya-at-global-college)
16:23:19	67840/67840	---M--	200	added ('OK')	image/webp	date:Fri,%2013%20Mar%202026%2007:40:51%20GMT	https://globalcollege.ac.ke/wp-content/uploads/2026/03/Project-1024x682.webp	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-content/uploads/2026/03/Project-1024x682.webp	(from https://globalcollege.ac.ke/about-gttc)
16:23:19	2174/2174	---M-Z	200	added ('OK')	application/json	date:Tue,%2023%20Jun%202026%2013:23:18%20GMT	https://globalcollege.ac.ke/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fglobalcollege.ac.ke%2Fabout-gttc	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-json/oembed/1.0/embed37c3.json	(from https://globalcollege.ac.ke/about-gttc)
16:23:19	2580/2580	---M-Z	200	added ('OK')	text/xml	date:Tue,%2023%20Jun%202026%2013:23:18%20GMT	https://globalcollege.ac.ke/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fglobalcollege.ac.ke%2Fabout-gttc&format=xml	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-json/oembed/1.0/embed95f8	(from https://globalcollege.ac.ke/about-gttc)
16:23:19	4726/4726	---M-Z	200	added ('OK')	text/css	date:Mon,%2022%20Jun%202026%2021:45:23%20GMT	https://globalcollege.ac.ke/wp-content/plugins/elementor/assets/css/widget-icon-box.min.css?ver=4.1.4	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-content/plugins/elementor/assets/css/widget-icon-box.mineda1.css	(from https://globalcollege.ac.ke/about-gttc)
16:23:19	137/137	---M--	200	added ('OK')	text/css	date:Mon,%2022%20Jun%202026%2021:45:24%20GMT	https://globalcollege.ac.ke/wp-content/plugins/elementor/assets/lib/animations/styles/fadeInLeft.min.css?ver=4.1.4	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-content/plugins/elementor/assets/lib/animations/styles/fadeInLeft.mineda1.css	(from https://globalcollege.ac.ke/about-gttc)
16:23:20	43145/43145	---M-Z	200	added ('OK')	text/css	date:Tue,%2023%20Jun%202026%2006:01:52%20GMT	https://globalcollege.ac.ke/wp-content/uploads/elementor/css/post-490.css?ver=1782194512	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-content/uploads/elementor/css/post-49090e8.css	(from https://globalcollege.ac.ke/about-gttc)
16:23:20	40602/40602	---MCZ	200	added ('OK')	application/json	date:Tue,%2023%20Jun%202026%2013:23:19%20GMT	https://globalcollege.ac.ke/wp-json/wp/v2/pages/490	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-json/wp/v2/pages/490.json	(from https://globalcollege.ac.ke/about-gttc)
16:23:20	44666/44666	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2020%20Sep%202025%2012:49:28%20GMT	https://globalcollege.ac.ke/wp-content/plugins/events-addon-for-elementor/elementor/js/naevents-elementor.js?ver=340765662	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-content/plugins/events-addon-for-elementor/elementor/js/naevents-elementor338c.js	(from https://globalcollege.ac.ke/about-gttc)
16:23:21	2180/2180	---M-Z	200	added ('OK')	application/json	date:Tue,%2023%20Jun%202026%2013:23:20%20GMT	https://globalcollege.ac.ke/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fglobalcollege.ac.ke%2Fcontact-us	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-json/oembed/1.0/embed6ea8.json	(from https://globalcollege.ac.ke/contact-us)
16:23:21	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jun%202026%2013:23:20%20GMT	https://globalcollege.ac.ke/?p=490	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/indexb015.html	(from https://globalcollege.ac.ke/about-gttc)
16:23:21	2586/2586	---M-Z	200	added ('OK')	text/xml	date:Tue,%2023%20Jun%202026%2013:23:20%20GMT	https://globalcollege.ac.ke/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fglobalcollege.ac.ke%2Fcontact-us&format=xml	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-json/oembed/1.0/embedf0ec	(from https://globalcollege.ac.ke/contact-us)
16:23:21	261/261	---M-Z	200	added ('OK')	text/css	date:Mon,%2022%20Jun%202026%2021:45:23%20GMT	https://globalcollege.ac.ke/wp-content/plugins/elementor/assets/css/widget-google_maps.min.css?ver=4.1.4	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-content/plugins/elementor/assets/css/widget-google_maps.mineda1.css	(from https://globalcollege.ac.ke/contact-us)
16:23:21	17252/17252	---M-Z	200	added ('OK')	text/css	date:Mon,%2022%20Jun%202026%2023:45:49%20GMT	https://globalcollege.ac.ke/wp-content/uploads/elementor/css/post-509.css?ver=1782171949	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-content/uploads/elementor/css/post-509f7cc.css	(from https://globalcollege.ac.ke/contact-us)
16:23:22	17514/17514	---MCZ	200	added ('OK')	application/json	date:Tue,%2023%20Jun%202026%2013:23:21%20GMT	https://globalcollege.ac.ke/wp-json/wp/v2/pages/509	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-json/wp/v2/pages/509.json	(from https://globalcollege.ac.ke/contact-us)
16:23:22	44666/44666	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2020%20Sep%202025%2012:49:28%20GMT	https://globalcollege.ac.ke/wp-content/plugins/events-addon-for-elementor/elementor/js/naevents-elementor.js?ver=946498631	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-content/plugins/events-addon-for-elementor/elementor/js/naevents-elementor54a4.js	(from https://globalcollege.ac.ke/contact-us)
16:23:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jun%202026%2013:23:22%20GMT	https://globalcollege.ac.ke/?p=509	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/index321c.html	(from https://globalcollege.ac.ke/contact-us)
16:23:23	2150/2150	---M-Z	200	added ('OK')	application/json	date:Tue,%2023%20Jun%202026%2013:23:22%20GMT	https://globalcollege.ac.ke/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fglobalcollege.ac.ke%2Fnews	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-json/oembed/1.0/embed3b59.json	(from https://globalcollege.ac.ke/news)
16:23:23	2556/2556	---M-Z	200	added ('OK')	text/xml	date:Tue,%2023%20Jun%202026%2013:23:22%20GMT	https://globalcollege.ac.ke/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fglobalcollege.ac.ke%2Fnews&format=xml	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-json/oembed/1.0/embedd3d8	(from https://globalcollege.ac.ke/news)
16:23:23	1529/1529	---M-Z	200	added ('OK')	application/json	date:Tue,%2023%20Jun%202026%2013:23:22%20GMT	https://globalcollege.ac.ke/wp-json/wp/v2/pages/1986	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-json/wp/v2/pages/1986.json	(from https://globalcollege.ac.ke/news)
16:23:23	44666/44666	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2020%20Sep%202025%2012:49:28%20GMT	https://globalcollege.ac.ke/wp-content/plugins/events-addon-for-elementor/elementor/js/naevents-elementor.js?ver=1264121699	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-content/plugins/events-addon-for-elementor/elementor/js/naevents-elementorc11c.js	(from https://globalcollege.ac.ke/news)
16:23:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jun%202026%2013:23:23%20GMT	https://globalcollege.ac.ke/?p=1986	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/indexebfe.html	(from https://globalcollege.ac.ke/news)
16:23:24	2222/2222	---M-Z	200	added ('OK')	application/json	date:Tue,%2023%20Jun%202026%2013:23:23%20GMT	https://globalcollege.ac.ke/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fglobalcollege.ac.ke%2Fgttc-online-college-application	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-json/oembed/1.0/embed6924.json	(from https://globalcollege.ac.ke/gttc-online-college-application)
16:23:24	2628/2628	---M-Z	200	added ('OK')	text/xml	date:Tue,%2023%20Jun%202026%2013:23:23%20GMT	https://globalcollege.ac.ke/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fglobalcollege.ac.ke%2Fgttc-online-college-application&format=xml	C:/Users/EBook/global%20college/https___globalcollege.ac.ke_/globalcollege.ac.ke/wp-json/oembed/1.0/embed51cb	(from https://globalcollege.ac.ke/gttc-online-college-application)
